room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
7880823,41542517,Entire home/apt,,24,0,,2,1,68,1,56.164097,10.214469,40:46.0
15322528,97637165,Entire home/apt,,24,1,,2,0,61,2,56.149367,10.196055,40:43.2
6920908,36273927,Entire home/apt,,24,1,,4,1,68,2,56.152544,10.206125,40:29.6
3249155,11206742,Entire home/apt,,24,5,5,4,2,87,3,56.147076,10.205697,40:22.2
1242948,6193751,Private room,,24,1,,2,1,61,2,56.159235,10.209139,40:13.7
8572129,44932890,Private room,,1,4,4.5,2,1,68,1,56.132292,10.21059,40:01.8
11606479,61426999,Entire home/apt,,24,5,5,3,1,45,1,56.165611,10.213174,39:55.5
9359600,48570226,Private room,,24,16,4.5,4,1,45,1,56.161485,10.198163,39:26.2
15477304,65071273,Private room,,4,0,,2,1,39,1,56.180219,10.190609,39:12.1
7877104,41273215,Private room,,6,1,,2,1,38,2,56.148342,10.157767,39:05.5
13589545,18333196,Private room,,4,2,,2,1,30,2,56.171741,10.199325,39:01.8
11525016,3756437,Entire home/apt,,4,3,5,3,1,45,1,56.174029,10.210004,38:25.1
6101582,31653051,Entire home/apt,,24,4,5,2,1,48,2,56.166069,10.189109,38:13.9
13159135,73480012,Entire home/apt,,5,0,,7,4,151,1,56.190285,10.22048,38:10.1
6875189,28341152,Private room,,24,13,4.5,2,1,59,1,56.160572,10.204,37:57.0
14149272,85474465,Entire home/apt,,24,2,,4,2,83,2,56.161393,10.215624,37:50.9
14570227,53189891,Entire home/apt,,24,0,,2,2,181,2,56.153146,10.185469,37:36.8
14100552,7639425,Entire home/apt,,24,1,,3,1,68,1,56.154578,10.210319,37:33.0
5224107,10541812,Entire home/apt,,24,8,5,2,1,54,3,56.156689,10.19717,37:24.5
15310646,72150468,Entire home/apt,,1,0,,5,4,121,2,56.116357,10.2074,37:08.5
6745224,6174780,Entire home/apt,,24,3,4,3,1,74,2,56.157261,10.200443,37:06.0
14890082,93140662,Private room,,24,8,5,2,1,41,1,56.15249,10.205437,37:03.6
13898783,17048412,Private room,,5,1,,2,1,61,1,56.190955,10.228908,37:01.3
3753636,19212667,Entire home/apt,,5,1,,4,1,44,1,56.209611,10.237637,36:57.7
15592634,71103683,Entire home/apt,,3,0,,2,1,39,1,56.17585,10.147864,36:51.8
7596740,39836859,Entire home/apt,,13,27,4.5,4,2,121,1,56.224411,10.211739,36:48.8
14329000,20072317,Entire home/apt,,24,0,,4,2,136,4,56.157709,10.209109,36:24.9
6149374,5420123,Entire home/apt,,24,22,5,4,2,107,1,56.143594,10.205213,36:15.2
11312464,59150776,Entire home/apt,,24,1,,4,2,47,1,56.173377,10.213838,36:06.8
13630692,79018819,Entire home/apt,,24,4,5,2,1,57,1,56.164264,10.19599,35:55.5
5157771,26673733,Entire home/apt,,5,7,4.5,7,3,75,1,56.205574,10.250497,35:50.0
6738598,33596040,Entire home/apt,,24,0,,3,1,23,8,56.151507,10.195962,35:32.9
9146546,47626213,Entire home/apt,,24,3,4.5,2,1,45,1,56.163319,10.216478,35:23.7
12069709,5529135,Private room,,11,1,,2,1,30,1,56.183338,10.097672,35:13.1
15476258,99340290,Entire home/apt,,1,0,,3,2,38,2,56.105774,10.199002,35:10.0
11817486,6177721,Entire home/apt,,24,28,4.5,8,2,54,1,56.147763,10.200659,35:06.8
7454987,6640438,Private room,,24,0,,2,1,53,1,56.153044,10.212079,34:52.8
14480401,39412196,Private room,,24,5,5,2,1,56,2,56.159958,10.201576,33:47.7
9330567,45877080,Entire home/apt,,2,0,,7,5,131,2,56.126014,10.181869,33:29.6
7198130,37692441,Entire home/apt,,24,7,4.5,3,1,57,6,56.143757,10.200242,33:26.4
4418139,21472701,Entire home/apt,,1,8,5,4,1,91,2,56.140873,10.193937,33:03.8
13615495,37246063,Entire home/apt,,4,5,5,6,2,61,2,56.186946,10.194901,32:53.2
11471751,55182007,Entire home/apt,,24,3,4.5,6,2,91,2,56.156017,10.199081,32:31.1
5514748,28604699,Entire home/apt,,24,15,4.5,2,1,53,1,56.162661,10.211832,32:27.9
4186264,21697650,Entire home/apt,,24,1,,6,3,99,1,56.145257,10.195902,32:21.6
15371916,6631477,Private room,,24,0,,3,1,34,1,56.162199,10.205157,32:14.5
7480675,39173722,Entire home/apt,,24,2,,2,1,53,2,56.163388,10.194056,32:10.9
11690014,55149107,Private room,,4,2,,1,1,20,1,56.173191,10.199747,32:07.8
14113070,85035726,Entire home/apt,,4,6,4.5,5,2,72,2,56.170424,10.190358,32:02.6
14247492,59289474,Entire home/apt,,24,0,,2,1,98,1,56.152991,10.206517,31:56.7
5950972,30893960,Entire home/apt,,24,0,,2,0,48,14,56.156028,10.209526,31:34.0
4839956,24908284,Entire home/apt,,5,0,,4,3,74,1,56.199157,10.208219,31:25.7
13602745,51888311,Entire home/apt,,24,2,,4,2,91,3,56.156998,10.206483,31:15.2
10582411,11019502,Entire home/apt,,4,8,5,2,1,91,1,56.173423,10.201426,30:31.0
12013088,6144193,Entire home/apt,,24,3,4.5,2,0,43,2,56.158445,10.195204,30:24.5
4219474,2907758,Entire home/apt,,24,33,5,3,2,60,2,56.146839,10.199359,30:14.9
15339766,13193693,Entire home/apt,,24,2,,3,1,91,2,56.151509,10.206668,30:10.5
1261804,4617919,Private room,,24,40,4.5,2,1,61,1,56.165086,10.194927,29:58.8
13894748,24756702,Entire home/apt,,24,0,,6,3,71,2,56.170627,10.215607,29:50.8
11954416,40817426,Entire home/apt,,24,3,4.5,3,1,57,2,56.16519,10.216042,29:47.0
12517023,14246684,Private room,,24,1,,2,1,98,1,56.171446,10.218788,29:43.6
6475302,33481860,Private room,,24,0,,2,1,47,1,56.165956,10.191238,29:25.6
12317924,61968816,Entire home/apt,,24,6,4,2,1,53,1,56.155976,10.195758,29:19.6
12727781,69205478,Entire home/apt,,5,4,4.5,4,2,53,1,56.19887,10.206571,28:59.9
11919782,6983070,Entire home/apt,,4,2,,6,4,106,3,56.180089,10.201978,28:56.5
14250042,8622061,Entire home/apt,,24,3,5,3,1,90,1,56.155391,10.19901,28:49.3
7751516,40753596,Entire home/apt,,24,1,,2,1,72,1,56.164445,10.21661,28:44.3
15338219,93140662,Entire home/apt,,24,0,,4,2,181,2,56.153128,10.204083,28:20.4
12048780,64519449,Entire home/apt,,24,0,,4,2,121,1,56.162068,10.209795,28:16.6
3129651,15860966,Entire home/apt,,24,0,,2,1,91,1,56.16898,10.218339,28:07.6
4005324,15522141,Private room,,3,41,5,1,1,34,1,56.171799,10.180771,28:01.0
3948925,20466817,Private room,,24,0,,4,1,75,1,56.15281,10.19242,27:31.8
13505588,70939391,Private room,,24,2,,2,1,34,1,56.145395,10.201392,27:14.8
2962843,15120661,Entire home/apt,,24,11,5,4,1,48,2,56.154725,10.205128,27:07.9
13189529,59679431,Entire home/apt,,3,1,,10,4,206,2,56.170564,10.168849,27:04.5
6463339,31734569,Entire home/apt,,3,18,5,4,2,61,1,56.167338,10.189248,27:00.7
5554603,28797695,Entire home/apt,,24,15,4.5,4,1,75,2,56.168736,10.220319,26:44.4
12726688,21252146,Entire home/apt,,24,0,,2,1,55,2,56.143021,10.193798,26:17.9
15038051,35316054,Entire home/apt,,24,0,,2,1,91,3,56.141993,10.193599,26:03.1
15294369,32903723,Entire home/apt,,4,0,,4,1,68,1,56.184335,10.197531,25:55.4
3028890,14751436,Entire home/apt,,24,1,,3,1,82,1,56.170898,10.216595,25:33.7
9214500,47918743,Entire home/apt,,24,13,5,2,0,72,2,56.159718,10.201813,25:18.6
11786799,62766571,Entire home/apt,,24,4,5,3,1,53,1,56.153517,10.194221,25:04.0
6924209,33843943,Entire home/apt,,5,1,,7,5,423,2,56.195321,10.242703,24:49.2
13187414,73786722,Entire home/apt,,1,1,,8,5,166,4,56.119406,10.198349,24:14.4
11411191,23286528,Entire home/apt,,4,6,5,6,3,136,5,56.174657,10.214894,24:08.2
9062761,47273313,Private room,,24,0,,2,1,61,1,56.162366,10.20862,24:04.5
9344891,13866980,Private room,,24,0,,2,1,42,1,56.160912,10.209894,23:59.3
13287523,44358607,Entire home/apt,,24,0,,4,2,75,1,56.145861,10.194003,23:55.0
13856795,32449276,Entire home/apt,,24,0,,4,2,46,1,56.144763,10.191927,23:43.9
7189508,37656419,Entire home/apt,,4,0,,4,2,43,1,56.187922,10.18327,23:40.7
13696184,79850098,Entire home/apt,,2,1,,8,4,151,3,56.122443,10.186501,23:08.1
6815545,35686049,Entire home/apt,,1,0,,9,5,227,1,56.110363,10.221411,23:00.5
1418172,7639556,Private room,,3,8,5,2,1,35,1,56.162507,10.170626,22:55.6
7647660,962573,Entire home/apt,,3,3,5,5,2,76,,56.170282,10.168554,22:37.6
13934918,82834618,Private room,,4,1,,2,1,45,1,56.190775,10.184164,22:00.3
1918678,9924828,Entire home/apt,,5,0,,10,3,13,3,56.185071,10.229078,21:49.6
14591907,16680277,Private room,,24,1,,2,1,68,4,56.156368,10.198103,21:42.9
1213155,6621004,Entire home/apt,,5,2,,6,3,147,7,56.200659,10.248208,21:15.5
6774641,35467066,Entire home/apt,,24,3,5,4,1,94,1,56.145714,10.190803,21:08.4
10735738,3270494,Entire home/apt,,24,0,,2,1,48,10,56.155451,10.194987,20:59.0
9325060,48398752,Entire home/apt,,24,5,4.5,5,3,91,,56.171249,10.219413,20:56.2
14466808,89151312,Entire home/apt,,24,1,,2,1,73,2,56.155985,10.190359,20:05.7
11613366,49180406,Entire home/apt,,24,1,,4,1,58,1,56.155691,10.209293,19:46.2
13636443,10437647,Entire home/apt,,24,1,,1,1,20,,56.157794,10.199761,19:06.6
3211529,16270598,Entire home/apt,,24,1,,8,3,302,1,56.15773,10.205971,18:59.1
3750969,19192709,Entire home/apt,,24,6,5,4,1,166,2,56.155442,10.198345,18:55.3
4986910,22443973,Private room,,24,4,4.5,4,1,53,1,56.1586,10.20795,18:48.0
13148869,35845022,Private room,,24,0,,2,1,26,4,56.166381,10.226962,18:43.8
14531804,40174653,Entire home/apt,,4,1,,2,1,50,1,56.169869,10.191222,18:39.9
11584810,36401174,Entire home/apt,,24,7,4.5,2,1,38,2,56.147321,10.197677,18:37.8
13267241,74732969,Entire home/apt,,24,1,,2,1,112,2,56.154902,10.195699,18:18.9
15176122,11031662,Private room,,4,2,,3,1,36,2,56.173278,10.198927,18:08.0
8838282,46287080,Entire home/apt,,24,0,,2,1,75,3,56.156522,10.20698,18:04.1
13421014,76497122,Entire home/apt,,24,0,,2,1,57,1,56.157648,10.196139,17:56.7
15128450,94636596,Entire home/apt,,24,2,,2,1,75,1,56.158755,10.210709,17:49.2
6250469,32463304,Private room,,24,6,4.5,1,1,45,3,56.169427,10.214348,17:22.5
15303900,97462462,Private room,,24,0,,1,1,23,1,56.147798,10.191717,17:01.2
7295516,38212165,Entire home/apt,,3,1,,6,2,113,1,56.176705,10.17217,16:52.7
14001732,29993557,Entire home/apt,,24,1,,2,1,58,1,56.155396,10.190022,16:20.6
11643245,61738890,Entire home/apt,,24,9,5,2,1,68,2,56.157808,10.184269,16:10.5
7763770,39904689,Private room,,11,2,,1,1,34,2,56.174519,10.124791,15:53.5
8898817,46551020,Entire home/apt,,24,1,,2,1,30,7,56.153944,10.196928,15:51.2
1208861,6519122,Entire home/apt,,3,47,5,3,1,61,1,56.162122,10.160273,15:46.9
5625141,9925324,Entire home/apt,,24,3,5,2,1,50,1,56.1637,10.200423,15:30.9
5094134,26320808,Private room,,24,8,4,2,1,60,1,56.160693,10.206932,15:27.8
6996514,36684649,Entire home/apt,,24,3,4.5,2,1,49,3,56.16047,10.20958,15:22.1
7479287,28762268,Entire home/apt,,1,7,4.5,6,3,155,5,56.120019,10.20599,15:19.7
6158882,26694939,Entire home/apt,,4,0,,4,2,45,1,56.197596,10.188756,15:16.1
3306257,16697268,Entire home/apt,,24,0,,2,1,60,1,56.156968,10.185309,15:09.8
10623964,54833500,Entire home/apt,,24,5,5,2,1,60,1,56.163625,10.214,14:35.2
13054916,71136882,Entire home/apt,,24,12,4.5,2,0,45,1,56.154332,10.209917,14:32.2
9489003,32121986,Entire home/apt,,24,7,4.5,3,1,56,3,56.163449,10.204643,14:28.1
8991219,42547213,Private room,,24,0,,2,1,32,2,56.161393,10.207952,14:25.2
12992899,15604792,Entire home/apt,,24,7,4.5,2,1,113,2,56.158633,10.207242,14:21.6
6970488,10044927,Entire home/apt,,24,10,4.5,2,1,61,1,56.144726,10.193678,14:14.9
13186630,73777021,Entire home/apt,,2,5,4.5,3,1,57,2,56.14515,10.186827,14:11.0
6563896,34336015,Entire home/apt,,24,7,4.5,6,2,119,1,56.164153,10.202782,14:04.4
8820006,46202608,Entire home/apt,,24,0,,3,2,44,3,56.146467,10.208401,14:00.6
2953529,15076448,Entire home/apt,,4,9,4.5,3,1,45,2,56.175434,10.198355,13:43.2
12974477,71411061,Private room,,24,1,,2,1,61,1,56.153873,10.188794,13:31.8
6014842,31221706,Entire home/apt,,24,0,,6,2,109,3,56.171708,10.21523,13:28.9
13468475,41287148,Entire home/apt,,24,4,4,2,1,34,4,56.156144,10.184328,13:23.8
7897716,41640640,Entire home/apt,,1,0,,4,2,113,1,56.112427,10.202114,13:19.9
11566813,61103867,Private room,,24,0,,2,1,75,1,56.156835,10.183397,12:55.3
14163354,16180970,Entire home/apt,,24,2,,4,1,55,7,56.171553,10.215009,12:49.3
5327136,25311282,Entire home/apt,,24,2,,2,1,76,1,56.145047,10.191798,12:41.0
6394479,6144252,Entire home/apt,,24,2,,3,0,61,2,56.170305,10.219958,12:18.2
7210886,2212835,Entire home/apt,,24,1,,4,2,75,2,56.142057,10.201477,12:03.8
13111381,24929596,Entire home/apt,,24,2,,3,1,68,2,56.172003,10.212966,11:55.5
694614,3555362,Private room,,24,5,5,2,1,42,1,56.145305,10.191022,11:52.2
6633889,34723737,Entire home/apt,,24,15,4.5,3,1,53,1,56.147094,10.190955,11:47.1
15558616,67246602,Entire home/apt,,24,0,,4,2,98,3,56.158515,10.201609,11:40.7
15627887,48412255,Private room,,24,0,,2,1,30,1,56.159979,10.196046,11:32.1
1158160,6346463,Entire home/apt,,5,16,4,7,4,136,1,56.207012,10.245287,11:23.8
13647340,79226104,Entire home/apt,,24,2,,3,2,45,1,56.171843,10.217795,11:11.8
14740187,91825942,Entire home/apt,,24,2,,2,0,45,1,56.155774,10.196154,11:04.7
4936455,25435011,Entire home/apt,,24,10,5,3,1,83,2,56.157908,10.197787,11:00.9
424465,2110091,Entire home/apt,,1,1,,4,2,113,1,56.096137,10.215759,10:57.7
11286889,48260066,Entire home/apt,,24,12,4.5,2,1,42,2,56.162822,10.206082,10:53.6
3273254,15946722,Entire home/apt,,2,1,,4,2,91,1,56.126517,10.190528,10:48.4
1000875,5503494,Entire home/apt,,4,12,4.5,6,3,87,4,56.182428,10.207488,10:37.1
6843058,8637497,Private room,,24,28,4.5,1,1,45,1,56.180255,10.218785,10:27.0
6711896,31994444,Private room,,24,4,5,2,1,45,2,56.159094,10.2109,10:09.2
8381908,44171043,Entire home/apt,,24,10,4.5,3,2,61,2,56.164526,10.198934,10:02.8
13255908,70919095,Entire home/apt,,2,1,,6,4,113,3,56.132049,10.186551,10:00.4
15370111,7856370,Private room,,24,0,,2,1,43,2,56.163717,10.227348,09:56.7
9732772,35849437,Entire home/apt,,4,0,,2,1,42,7,56.175681,10.212077,09:50.6
13437323,76673273,Entire home/apt,,24,0,,4,1,30,,56.15858,10.183692,09:07.5
13198983,33598171,Private room,,24,0,,3,1,30,1,56.156836,10.206604,09:01.7
15521269,89449740,Entire home/apt,,24,1,,2,1,82,1,56.172742,10.217229,08:44.4
13341800,15702274,Entire home/apt,,24,0,,4,2,106,1,56.158158,10.190614,08:28.4
7528644,39453732,Entire home/apt,,24,12,4.5,3,1,83,2,56.144232,10.204106,08:23.1
13654934,47814769,Entire home/apt,,1,0,,8,4,97,5,56.112649,10.19834,08:07.4
13518374,16162128,Private room,,24,0,,2,1,42,1,56.148909,10.194345,07:46.4
6530993,34157415,Private room,,24,11,5,2,1,45,5,56.154144,10.195362,07:21.2
13809120,81063820,Private room,,24,6,4.5,4,1,49,,56.159834,10.213257,07:17.4
7257248,27786886,Private room,,24,0,,1,1,33,1,56.159644,10.209098,07:14.7
14005557,83706484,Entire home/apt,,24,3,4.5,4,2,74,1,56.162512,10.209576,07:10.6
6455201,3833465,Entire home/apt,,24,2,,3,1,61,1,56.146584,10.19131,07:01.2
9583567,46371657,Entire home/apt,,24,30,4.5,4,2,99,1,56.146965,10.197102,06:33.1
3758618,19237859,Private room,,6,49,4.5,2,1,33,1,56.154386,10.158929,06:16.5
9399448,48748387,Entire home/apt,,24,0,,4,2,83,1,56.151942,10.205367,05:57.4
6585479,34447414,Private room,,24,0,,1,1,30,1,56.14919,10.199223,05:55.6
14067309,38804552,Entire home/apt,,24,14,5,6,2,57,1,56.146628,10.1866,05:30.1
13430134,62964244,Private room,,6,10,5,2,1,38,1,56.156839,10.179375,05:19.9
6667531,26165474,Entire home/apt,,24,4,4.5,4,1,53,3,56.162972,10.214131,05:12.8
6475671,33830632,Entire home/apt,,24,1,,4,2,75,2,56.143252,10.191493,05:04.5
9213520,47913651,Entire home/apt,,24,0,,2,1,75,5,56.151096,10.194366,04:46.7
13428305,66841505,Private room,,24,5,4.5,2,1,30,2,56.162098,10.196456,04:31.5
14979401,58892616,Private room,,24,2,,2,1,32,1,56.169891,10.216834,04:22.9
9020102,14513767,Entire home/apt,,24,7,5,4,2,49,2,56.154645,10.184905,04:15.3
5506388,6143853,Entire home/apt,,5,9,5,4,2,151,3,56.198617,10.253564,04:10.1
4783208,9848256,Entire home/apt,,24,0,,2,1,75,1,56.144519,10.193943,03:49.1
3431676,14601334,Entire home/apt,,24,22,4.5,6,2,151,2,56.144051,10.193766,03:42.7
7313931,7299073,Entire home/apt,,24,2,,3,1,47,3,56.159303,10.211955,03:35.0
15463344,33297396,Entire home/apt,,24,1,,2,1,48,2,56.147248,10.197303,03:25.8
10714827,55373229,Entire home/apt,,13,2,,5,4,113,1,56.236069,10.191222,03:21.7
12198317,65580801,Entire home/apt,,24,10,4.5,4,1,68,1,56.161948,10.210409,03:18.7
11779685,17877489,Entire home/apt,,24,4,5,5,3,136,4,56.160943,10.208678,03:14.2
9837722,16737622,Entire home/apt,,24,0,,2,1,68,1,56.151092,10.206076,03:08.3
14610306,45380678,Private room,,1,3,4.5,3,1,98,1,56.139816,10.196072,03:04.9
13097634,63278654,Entire home/apt,,24,0,,7,2,143,2,56.141875,10.202996,02:41.1
3216864,8875252,Private room,,10,23,4.5,3,1,38,1,56.153808,10.136392,02:30.1
12646441,39132004,Entire home/apt,,24,11,5,2,1,61,1,56.16099,10.210419,02:04.9
4732771,24364794,Entire home/apt,,24,1,,4,1,75,1,56.146588,10.189856,01:57.9
15427815,69084244,Entire home/apt,,1,3,4.5,2,2,45,1,56.141617,10.193123,01:51.9
15162682,396365,Entire home/apt,,24,0,,2,1,132,4,56.158159,10.205234,01:40.6
3759193,19237859,Private room,,6,22,4.5,1,1,33,1,56.153213,10.157563,01:38.8
7080755,37121005,Entire home/apt,,24,1,,3,1,91,3,56.154631,10.194334,01:32.2
3077388,15631301,Private room,,24,11,5,2,1,61,2,56.159155,10.19791,01:15.1
6517017,34080520,Entire home/apt,,24,0,,4,2,75,1,56.16221,10.213559,00:45.4
10099836,51828491,Entire home/apt,,5,0,,4,2,149,4,56.20008,10.252805,00:43.0
6588171,24396250,Private room,,24,0,,2,1,136,1,56.151459,10.204391,00:38.8
5912966,25934678,Entire home/apt,,4,6,5,2,1,32,1,56.176483,10.204241,00:30.2
11545355,31325005,Private room,,24,0,,1,1,15,4,56.170412,10.215484,00:13.5
11889146,16554435,Entire home/apt,,24,2,,2,1,42,7,56.165433,10.211271,00:02.3
4075460,21137090,Private room,,24,61,5,1,1,38,2,56.143809,10.196026,59:49.5
1928798,9989278,Entire home/apt,,24,2,,3,1,72,1,56.156762,10.195042,59:46.9
9541916,49418618,Private room,,24,1,,2,1,26,2,56.160933,10.21405,59:31.8
11269210,58837901,Entire home/apt,,24,1,,4,1,48,7,56.165734,10.200577,59:22.4
13764115,37032754,Entire home/apt,,24,0,,3,1,57,1,56.161236,10.213923,59:08.1
11448800,35119707,Entire home/apt,,24,0,,4,1,76,1,56.172558,10.216726,59:01.7
11386762,59583848,Entire home/apt,,24,5,3.5,2,1,83,1,56.170758,10.211448,58:42.4
13181445,73716933,Private room,,24,4,5,2,1,38,1,56.165607,10.224866,58:36.4
9430943,17451624,Entire home/apt,,24,4,5,4,1,53,1,56.143989,10.195985,58:08.8
7708269,39576185,Entire home/apt,,2,10,5,2,1,53,2,56.140449,10.185087,57:59.8
12793263,63265156,Entire home/apt,,24,2,,5,2,98,2,56.144581,10.191005,57:56.7
15432799,51680403,Private room,,5,1,,2,1,30,1,56.201634,10.199178,57:44.6
13254772,74574613,Entire home/apt,,4,0,,3,1,32,1,56.197424,10.191131,57:27.2
7411908,5063894,Private room,,24,2,,3,1,30,1,56.146548,10.201569,57:06.5
13422126,76505368,Private room,,24,0,,2,1,23,1,56.163391,10.210252,57:00.9
6817264,21161867,Entire home/apt,,1,0,,8,3,136,7,56.115554,10.194882,56:58.2
15077132,45380678,Private room,,1,0,,2,1,83,1,56.139283,10.196428,56:42.4
14463918,89123464,Entire home/apt,,24,2,,2,1,75,2,56.170159,10.218378,56:19.7
15427424,26074083,Entire home/apt,,24,1,,2,1,41,5,56.151978,10.208062,56:11.6
5020214,25900573,Entire home/apt,,24,4,5,5,2,91,5,56.163833,10.203634,56:04.0
10506793,9046141,Private room,,24,0,,4,1,99,3,56.160837,10.212351,56:01.3
13285463,14082057,Entire home/apt,,24,7,4.5,4,2,56,1,56.163697,10.198409,55:41.9
13826468,80529095,Entire home/apt,,1,2,,2,1,90,1,56.139131,10.192653,55:30.9
9632546,49816968,Entire home/apt,,24,16,5,4,1,91,2,56.152906,10.185971,55:11.3
14590843,90479450,Entire home/apt,,24,3,4.5,6,2,103,2,56.154924,10.19998,55:02.7
13507006,77502207,Entire home/apt,,1,0,,2,1,91,3,56.140772,10.193083,54:48.0
2855510,14598222,Private room,,4,11,5,2,1,44,3,56.172796,10.207169,54:31.5
15627952,27464727,Private room,,24,0,,2,1,30,1,56.161372,10.207629,54:00.1
12335974,8691415,Private room,,24,0,,2,1,58,3,56.146736,10.19196,53:56.3
8707913,8850520,Entire home/apt,,5,6,5,4,2,68,2,56.185778,10.226741,53:47.8
6669503,11008443,Entire home/apt,,24,9,5,2,1,61,2,56.153951,10.18782,53:20.4
14531993,55425265,Private room,,24,4,5,2,1,38,1,56.153427,10.188704,53:14.1
12379139,66902073,Entire home/apt,,24,1,,5,2,95,2,56.160813,10.213968,53:09.4
14460954,85803876,Entire home/apt,,5,5,5,3,2,61,3,56.193504,10.217186,53:00.1
14830695,37664857,Private room,,24,0,,2,1,61,,56.160525,10.21325,52:53.5
14021531,54095800,Entire home/apt,,1,0,,3,2,53,2,56.108728,10.209976,52:50.1
1116177,1693364,Entire home/apt,,24,0,,5,2,113,14,56.164051,10.202034,52:48.0
12535987,30975524,Entire home/apt,,24,1,,2,1,75,1,56.155899,10.208858,52:31.2
13424715,76528409,Private room,,24,14,4,2,1,45,1,56.158399,10.184433,52:27.8
6840127,35840151,Entire home/apt,,24,11,5,4,1,59,1,56.169074,10.215502,52:08.7
272235,950501,Entire home/apt,,24,29,4.5,6,2,91,1,56.157259,10.193044,52:04.8
10063502,23907824,Entire home/apt,,24,2,,4,1,68,2,56.170099,10.208922,51:58.1
7200020,37699716,Entire home/apt,,24,0,,2,1,61,3,56.149145,10.198765,51:48.8
15186654,96407183,Private room,,24,0,,2,1,45,2,56.14544,10.189361,51:45.8
9412409,8182422,Entire home/apt,,24,4,5,2,1,75,1,56.155207,10.195379,51:41.9
4596312,23825003,Entire home/apt,,24,0,,3,1,98,5,56.160807,10.211648,51:37.9
10224663,15018712,Entire home/apt,,24,8,4.5,3,1,64,2,56.142234,10.204799,51:35.5
6954147,36224238,Entire home/apt,,24,1,,2,1,41,14,56.159456,10.206473,51:28.0
3753856,18865206,Entire home/apt,,24,8,4.5,2,1,53,2,56.168935,10.215914,51:25.7
6664499,18313309,Entire home/apt,,24,0,,3,1,37,1,56.159305,10.207057,51:22.4
1229963,6709280,Entire home/apt,,24,0,,2,1,123,4,56.164452,10.216293,51:20.5
13187022,73352688,Entire home/apt,,24,5,5,4,2,91,1,56.162496,10.206115,51:18.3
1325051,1856280,Entire home/apt,,10,0,,6,3,166,6,56.161066,10.12179,51:00.7
10201861,52410057,Private room,,24,1,,2,1,25,2,56.159667,10.208719,50:48.7
9954997,39314238,Entire home/apt,,24,11,5,4,2,118,2,56.152281,10.207573,50:33.2
5921240,30750488,Entire home/apt,,24,18,4.5,2,1,68,2,56.144251,10.196064,50:29.5
14660726,81568871,Entire home/apt,,24,4,4.5,2,1,101,1,56.153864,10.187795,50:15.5
14360794,34123764,Private room,,9,4,5,2,1,29,1,56.1366,10.123195,49:58.9
700729,2005323,Entire home/apt,,24,1,,3,2,134,3,56.172721,10.212193,49:56.2
14669063,91151393,Private room,,4,0,,2,1,44,1,56.190805,10.185279,49:30.7
1669556,2204704,Private room,,24,21,4.5,2,1,82,2,56.145159,10.202872,48:59.6
15528490,1989951,Private room,,24,0,,2,1,75,,56.158808,10.208214,48:46.3
12919891,16920329,Entire home/apt,,24,1,,6,2,88,3,56.156196,10.19934,48:39.8
941099,5087070,Private room,,24,4,5,1,1,57,1,56.156718,10.203448,48:25.8
6956228,36471651,Private room,,24,0,,1,1,38,1,56.153566,10.195549,48:10.8
14288338,47166840,Private room,,6,1,,1,1,38,1,56.155337,10.181138,48:07.4
7745148,5026140,Entire home/apt,,24,12,5,4,2,85,2,56.16099,10.204825,48:00.5
5700906,29558394,Entire home/apt,,24,1,,5,2,106,2,56.161527,10.203247,47:56.8
14729513,91711536,Entire home/apt,,24,4,5,4,2,60,2,56.161628,10.213728,47:47.2
1229951,6709280,Entire home/apt,,24,0,,2,1,146,4,56.146771,10.199197,47:19.4
1202104,3733580,Entire home/apt,,4,18,4.5,4,1,66,2,56.180569,10.202799,46:59.2
2347462,11989294,Entire home/apt,,24,16,4.5,2,1,83,1,56.152164,10.210958,46:55.6
11581529,61230865,Entire home/apt,,24,8,4.5,2,1,42,1,56.160067,10.208992,46:50.5
12863632,42884280,Private room,,5,11,4.5,1,1,34,1,56.19822,10.21747,46:43.8
1763093,4438885,Entire home/apt,,24,10,4.5,4,1,61,4,56.157813,10.197324,45:44.0
6513949,33439155,Entire home/apt,,24,1,,5,1,91,1,56.156488,10.199899,45:28.0
861078,4511363,Private room,,6,13,4.5,3,1,46,1,56.155124,10.149335,45:25.1
12967350,71098403,Private room,,3,11,5,2,1,23,2,56.171069,10.164496,45:15.3
7048801,29122576,Entire home/apt,,24,16,4.5,3,1,45,1,56.171991,10.211965,45:03.1
6771658,35453415,Entire home/apt,,24,31,4.5,3,1,71,2,56.162031,10.201125,44:55.9
1762940,4962194,Private room,,24,0,,4,1,91,1,56.148228,10.198184,44:38.3
7397792,36133977,Entire home/apt,,24,7,5,4,2,98,3,56.16054,10.207688,44:34.4
14961711,30004300,Private room,,24,1,,2,1,53,1,56.160265,10.213172,44:30.4
6986772,24037733,Private room,,24,0,,2,1,30,1,56.158366,10.189767,44:23.7
7214552,8387320,Entire home/apt,,1,1,,6,3,110,5,56.101424,10.218322,44:11.7
15419584,98552173,Entire home/apt,,24,1,,2,1,53,1,56.147045,10.196021,44:05.5
13423961,68789315,Entire home/apt,,24,0,,4,1,38,7,56.173835,10.218208,43:57.8
13447064,19149387,Entire home/apt,,24,0,,6,3,129,3,56.169717,10.21518,43:32.7
